date,total_index,KORCPICORMINMEI,KORCP010000IXOBM,KORCP040000IXOBM,KORCPGRLH02IXOBM,KORCP070000IXOBM,KORCPGRSE01IXOBM,KORCP030000IXOBM,KORCP020000IXOBM,KORCP040100IXOBM,KORCP100000IXOBM,sentiment_index
2011-03-02,94.075424,92.54774,92.97021,89.024704,95.082695,107.10961,93.32649,86.67586,64.047966,87.735214,94.2139,0.0567629265144793
2011-03-03,94.078384,92.55357,92.945114,89.033066,95.08869,107.119316,93.335304,86.678604,64.0459,87.74908,94.21988,0.0767092249417904
2011-03-04,94.08134,92.55941,92.92001,89.04143,95.09469,107.12903,93.344124,86.68134,64.04383,87.76293,94.22587,0.1022194290234231
2011-03-05,94.0843,92.56525,92.89491,89.04979,95.100685,107.13874,93.352936,86.68408,64.041756,87.77679,94.23185,0.1212670480710421
2011-03-06,94.08726,92.57108,92.86982,89.05815,95.10668,107.148445,93.361755,86.68683,64.03969,87.79065,94.23784,0.1575695690794455
2011-03-07,94.09022,92.57691,92.84472,89.06651,95.11268,107.15816,93.370575,86.68957,64.03762,87.804504,94.24382,0.1956029642556978
2011-03-08,94.09317,92.58275,92.81962,89.074875,95.118675,107.16787,93.37939,86.69231,64.03555,87.81836,94.24981,0.1876664563191898
2011-03-09,94.09613,92.588585,92.794525,89.083244,95.124664,107.177574,93.38821,86.69505,64.033485,87.83222,94.2558,0.1808045811343333
2011-03-10,94.09909,92.59442,92.769424,89.091606,95.13066,107.18729,93.397026,86.69779,64.03142,87.84608,94.26178,0.1690405766036018
2011-03-11,94.10205,92.60026,92.74432,89.09997,95.13666,107.197,93.40584,86.70053,64.02934,87.85994,94.26777,0.1616194263253087
2011-03-12,94.10501,92.606094,92.71923,89.10833,95.142654,107.2067,93.41466,86.70328,64.027275,87.873795,94.27375,0.1235241882300706
2011-03-13,94.10796,92.61193,92.69413,89.11669,95.14865,107.216415,93.42347,86.70602,64.02521,87.88765,94.27974,0.0993645243645244
2011-03-14,94.11092,92.61777,92.66903,89.12505,95.15465,107.22613,93.43229,86.708755,64.02314,87.90151,94.28573,0.0798840048840049
2011-03-15,94.113884,92.623604,92.643936,89.133415,95.160645,107.23583,93.44111,86.7115,64.02107,87.91537,94.29171,0.0282967032967033
2011-03-16,94.116844,92.62944,92.618835,89.14178,95.16664,107.245544,93.44992,86.71424,64.019005,87.92922,94.2977,0.0134077288389957
2011-03-17,94.1198,92.63527,92.593735,89.15014,95.17264,107.25526,93.45874,86.71698,64.01693,87.943085,94.30368,-0.0262718034513739
2011-03-18,94.12276,92.641106,92.568634,89.1585,95.178635,107.26497,93.46755,86.71972,64.01486,87.95694,94.30967,-0.0544563848274447
2011-03-19,94.12572,92.64694,92.54354,89.16686,95.18463,107.27467,93.47637,86.722466,64.012794,87.970795,94.31565,-0.0791777627403119
2011-03-20,94.12868,92.65278,92.51844,89.175224,95.19063,107.284386,93.48519,86.725204,64.01073,87.98466,94.32164,-0.1446539532165024
2011-03-21,94.13163,92.658615,92.49334,89.183586,95.196625,107.2941,93.494,86.72794,64.00866,87.99851,94.32763,-0.1150556445484263
2011-03-22,94.13459,92.66445,92.46825,89.19195,95.20262,107.3038,93.50282,86.73069,64.00659,88.01237,94.33361,-0.0614842159769977
2011-03-23,94.13755,92.67029,92.443146,89.20031,95.20862,107.313515,93.511635,86.73343,64.00452,88.02623,94.3396,-0.059891469101232
2011-03-24,94.14051,92.676125,92.418045,89.20867,95.214615,107.32323,93.520454,86.73617,64.00245,88.040085,94.34558,-0.0421027444159556
2011-03-25,94.14347,92.68196,92.39295,89.21704,95.220604,107.33293,93.529274,86.738914,64.00038,88.05395,94.35157,-0.0225761716978935
2011-03-26,94.14642,92.6878,92.36785,89.2254,95.2266,107.34264,93.538086,86.74165,63.998314,88.0678,94.35756,-0.0030495989798314
2011-03-27,94.14938,92.69363,92.34275,89.233765,95.2326,107.352356,93.546906,86.74439,63.996246,88.08166,94.36354,0.1159980200677876
2011-03-28,94.15234,92.69946,92.31766,89.24213,95.238594,107.36206,93.555725,86.74714,63.994175,88.09552,94.36953,0.07454200388983
2011-03-29,94.155304,92.7053,92.29256,89.25049,95.24459,107.37177,93.56454,86.74988,63.992107,88.109375,94.37551,0.0665370777814556
2011-03-30,94.15826,92.711136,92.267456,89.25885,95.25059,107.381485,93.57336,86.75262,63.99004,88.12323,94.3815,0.1100676213119992
2011-03-31,94.16122,92.71697,92.24236,89.26721,95.256584,107.39119,93.58217,86.75536,63.98797,88.13709,94.38748,0.1225392766407973
2011-04-01,94.16418,92.72281,92.21726,89.27557,95.26258,107.4009,93.59099,86.7581,63.9859,88.15095,94.39347,0.129588274840238
2011-04-02,94.17022,92.73494,92.18553,89.29861,95.268776,107.39087,93.5971,86.79217,64.01583,88.1652,94.39347,0.1456674337765398
2011-04-03,94.17626,92.74707,92.15381,89.32163,95.27497,107.38084,93.60321,86.826225,64.04576,88.17945,94.39347,0.1261869142960203
2011-04-04,94.18231,92.7592,92.12208,89.344666,95.281166,107.370804,93.609314,86.86029,64.07569,88.193695,94.39347,0.1686441592547543
2011-04-05,94.188354,92.77133,92.09035,89.36769,95.28737,107.36077,93.615425,86.89435,64.10561,88.20795,94.39347,0.1697809534949968
2011-04-06,94.1944,92.78346,92.058624,89.390724,95.293564,107.35074,93.62154,86.92841,64.135544,88.2222,94.39347,0.1601609438749871
2011-04-07,94.20044,92.79559,92.02689,89.41376,95.29976,107.3407,93.62765,86.96247,64.165474,88.23645,94.39347,0.1775196114799602
2011-04-08,94.20648,92.807724,91.99517,89.43678,95.305954,107.330666,93.63375,86.99654,64.195404,88.2507,94.39347,0.1638740352553701
2011-04-09,94.21253,92.819855,91.96344,89.459816,95.31215,107.32063,93.63986,87.030594,64.225334,88.264946,94.39347,0.1434658719900639
2011-04-10,94.218575,92.831985,91.93171,89.48284,95.318344,107.3106,93.64597,87.06466,64.255264,88.2792,94.39347,0.0629463914705834
2011-04-11,94.22462,92.84412,91.89999,89.505875,95.32454,107.30057,93.652084,87.09872,64.285194,88.29345,94.39347,0.0553006444173818
2011-04-12,94.23066,92.85625,91.868256,89.52891,95.330734,107.290535,93.65819,87.13278,64.315125,88.3077,94.39347,0.0807261992547013
2011-04-13,94.2367,92.86838,91.836525,89.55193,95.33694,107.2805,93.6643,87.16684,64.34505,88.32195,94.39347,0.0552139337424358
2011-04-14,94.24275,92.88051,91.8048,89.57497,95.34313,107.27047,93.67041,87.200905,64.37498,88.3362,94.39347,0.0491931346181884
2011-04-15,94.248795,92.89264,91.77307,89.59799,95.34933,107.26044,93.67652,87.23496,64.40491,88.35045,94.39347,0.0495037611519069
2011-04-16,94.25484,92.90477,91.74135,89.621025,95.35552,107.2504,93.68263,87.26903,64.43484,88.3647,94.39347,0.0780751897233355
2011-04-17,94.26088,92.9169,91.70962,89.64406,95.36172,107.240364,93.688736,87.30309,64.46477,88.37895,94.39347,0.0676855793337251
2011-04-18,94.26692,92.92903,91.67789,89.66708,95.36791,107.23033,93.69485,87.33715,64.4947,88.3932,94.39347,0.0636711828774682
2011-04-19,94.27297,92.94116,91.646164,89.69012,95.37411,107.2203,93.70096,87.371216,64.52463,88.40745,94.39347,0.0782770252144029
2011-04-20,94.279015,92.95329,91.61443,89.71314,95.38031,107.210266,93.70707,87.40527,64.55455,88.4217,94.39347,0.0945540814914592
2011-04-21,94.28506,92.96542,91.5827,89.736176,95.386505,107.20023,93.71317,87.43934,64.58448,88.43595,94.39347,0.0601126319556701
2011-04-22,94.2911,92.977554,91.55098,89.75921,95.3927,107.1902,93.719284,87.4734,64.61441,88.4502,94.39347,0.059154127223053
2011-04-23,94.29714,92.989685,91.51925,89.782234,95.398895,107.18017,93.725395,87.50746,64.64434,88.464455,94.39347,0.0276672467565807
2011-04-24,94.30319,93.001816,91.48752,89.80527,95.40509,107.170135,93.73151,87.54152,64.67427,88.4787,94.39347,0.0336612527505866
2011-04-25,94.309235,93.01395,91.455795,89.82829,95.411285,107.1601,93.73761,87.575584,64.7042,88.49295,94.39347,0.0172559101257318
2011-04-26,94.31528,93.02608,91.424065,89.851326,95.41748,107.15007,93.74372,87.60964,64.73413,88.5072,94.39347,-0.0171532023564702
2011-04-27,94.32132,93.03821,91.39234,89.87436,95.423676,107.14003,93.74983,87.64371,64.76406,88.521454,94.39347,-0.0353350205382884
2011-04-28,94.32736,93.05034,91.36061,89.897385,95.42988,107.13,93.75594,87.677765,64.79398,88.535706,94.39347,-0.0282213405983101
2011-04-29,94.33341,93.06247,91.32888,89.92042,95.43607,107.119965,93.76205,87.71183,64.82391,88.54995,94.39347,-0.0439394290759372
2011-04-30,94.339455,93.0746,91.29716,89.94344,95.44227,107.10993,93.76816,87.74589,64.85384,88.5642,94.39347,-0.0614321404461996
2011-05-01,94.3455,93.08673,91.26543,89.96648,95.44846,107.0999,93.77427,87.77995,64.88377,88.57845,94.39347,0.0135516992435224
2011-05-02,94.35138,93.09257,91.28778,89.97487,95.45449,107.0837,93.78018,87.78269,64.88171,88.59228,94.39645,0.0553635459334178
2011-05-03,94.35726,93.098404,91.31013,89.98327,95.460526,107.067505,93.786095,87.78544,64.87964,88.6061,94.39942,0.0539498186414124
2011-05-04,94.363144,93.10424,91.33248,89.99166,95.46655,107.05131,93.79201,87.78818,64.87756,88.61993,94.4024,0.0759278406194344
2011-05-05,94.369026,93.11008,91.35483,90.00006,95.47259,107.03511,93.79792,87.79092,64.875496,88.63374,94.40538,0.0953191022787374
2011-05-06,94.37491,93.11591,91.37718,90.00845,95.478615,107.01891,93.80383,87.79366,64.87343,88.64757,94.408356,0.0926760469067273
2011-05-07,94.38079,93.12174,91.39953,90.01685,95.48465,107.002716,93.809746,87.7964,64.87136,88.66139,94.41133,0.0972111942990175
2011-05-08,94.38667,93.12758,91.42188,90.025246,95.49068,106.98652,93.81566,87.79914,64.86929,88.67522,94.41431,0.0143780610457162
2011-05-09,94.39256,93.133415,91.44423,90.033646,95.496704,106.97033,93.82156,87.80189,64.86722,88.68904,94.41728,0.0086602016693203
2011-05-10,94.398445,93.13925,91.46658,90.04204,95.50274,106.95413,93.82748,87.80463,64.86515,88.702866,94.42026,-0.0065373667197374
2011-05-11,94.40433,93.14509,91.48893,90.05044,95.508766,106.937935,93.83339,87.807365,64.86308,88.71669,94.42323,0.0174029786491793
2011-05-12,94.41021,93.150925,91.511284,90.05883,95.5148,106.92174,93.8393,87.81011,64.861015,88.730515,94.42621,-0.01774441364107
2011-05-13,94.41609,93.15676,91.53363,90.06723,95.52083,106.90554,93.845215,87.81285,64.85895,88.74433,94.42919,0.0018515098347032
2011-05-14,94.421974,93.1626,91.555984,90.07562,95.526855,106.88934,93.85113,87.81559,64.85687,88.758156,94.43217,0.0335975415807349
2011-05-15,94.42786,93.168434,91.57833,90.08402,95.53289,106.873146,93.85704,87.81834,64.854805,88.77198,94.43514,0.0839376776351567
2011-05-16,94.43374,93.17427,91.600685,90.092415,95.53892,106.85695,93.86295,87.821075,64.85274,88.785805,94.43812,0.0678204615179406
2011-05-17,94.43962,93.1801,91.62303,90.100815,95.54495,106.84075,93.868866,87.823814,64.85067,88.79963,94.44109,0.0882286247832467
2011-05-18,94.4455,93.185936,91.645386,90.10921,95.55098,106.824554,93.87478,87.82655,64.8486,88.81345,94.44407,0.0937388288648793
2011-05-19,94.451385,93.19177,91.66773,90.11761,95.557014,106.80836,93.88069,87.8293,64.846535,88.82728,94.447044,0.115280778978258
2011-05-20,94.45727,93.19761,91.69009,90.126,95.56304,106.79216,93.886604,87.83204,64.84446,88.8411,94.45002,0.0726264758777074
2011-05-21,94.46315,93.203445,91.71243,90.1344,95.56907,106.77596,93.89252,87.83478,64.84239,88.85492,94.453,0.0408804441316757
2011-05-22,94.46903,93.20928,91.73479,90.14279,95.5751,106.759766,93.89843,87.837524,64.840324,88.868744,94.45598,0.05516615841739
2011-05-23,94.474915,93.21512,91.75713,90.15119,95.58113,106.74357,93.90434,87.84026,64.83826,88.88257,94.458954,0.0627852060364376
2011-05-24,94.4808,93.220955,91.77949,90.159584,95.587166,106.72737,93.910255,87.843,64.83619,88.89639,94.46193,0.0193355681167536
2011-05-25,94.48669,93.22679,91.801834,90.167984,95.59319,106.71118,93.91616,87.84575,64.834114,88.91022,94.464905,-0.0546493942892614
2011-05-26,94.49257,93.23263,91.82419,90.17638,95.59922,106.694984,93.92207,87.84849,64.83205,88.92404,94.46788,-0.0586422957976908
2011-05-27,94.49845,93.23846,91.846535,90.18478,95.605255,106.67879,93.927986,87.85123,64.82998,88.93787,94.470856,-0.0112678067504211
2011-05-28,94.50433,93.24429,91.86889,90.19317,95.61128,106.66259,93.9339,87.85397,64.82791,88.95169,94.47383,-0.0566192806733236
2011-05-29,94.510216,93.25013,91.891235,90.20157,95.61732,106.64639,93.93981,87.85671,64.82584,88.96551,94.476814,-0.089952614006657
2011-05-30,94.5161,93.25597,91.91359,90.20996,95.623344,106.630196,93.945724,87.85945,64.82377,88.97933,94.47979,-0.0948505731903304
2011-05-31,94.52198,93.2618,91.935936,90.21836,95.62938,106.614,93.95164,87.8622,64.8217,88.99316,94.482765,-0.0505325027912717
2011-06-01,94.52786,93.26764,91.95829,90.22675,95.63541,106.5978,93.95755,87.86494,64.81963,89.00698,94.48574,-0.0313774723580458
2011-06-02,94.543045,93.273705,92.01595,90.23247,95.6447,106.64131,93.9667,87.879135,64.81963,89.01553,94.48574,-0.0448525750004292
2011-06-03,94.55822,93.27977,92.073616,90.23818,95.65399,106.684814,93.975845,87.89333,64.81963,89.02408,94.48574,-0.0274839254129346
2011-06-04,94.5734,93.285835,92.13128,90.2439,95.66329,106.72832,93.984985,87.90753,64.81963,89.03263,94.48574,-0.0456245149820956
2011-06-05,94.588585,93.2919,92.18894,90.24961,95.672585,106.77183,93.99413,87.92173,64.81963,89.04118,94.48574,-0.0837197530773337
2011-06-06,94.60376,93.297966,92.246605,90.255325,95.68188,106.81534,94.00328,87.93593,64.81963,89.04973,94.48574,-0.124536079607946
2011-06-07,94.61894,93.30403,92.30427,90.26104,95.69117,106.85884,94.01243,87.95013,64.81963,89.05828,94.48574,-0.1847737143136658
2011-06-08,94.634125,93.3101,92.36193,90.266754,95.70047,106.90234,94.021576,87.964325,64.81963,89.06683,94.48574,-0.2395734119705063
2011-06-09,94.64931,93.31616,92.41959,90.27247,95.70976,106.945854,94.030716,87.97852,64.81963,89.07538,94.48574,-0.2501666323094894
2011-06-10,94.66448,93.32223,92.47726,90.27818,95.719055,106.989365,94.03986,87.99272,64.81963,89.08393,94.48574,-0.2593388405186157
2011-06-11,94.679665,93.32829,92.53492,90.2839,95.72835,107.03287,94.04901,88.00692,64.81963,89.09248,94.48574,-0.2434658246455998
2011-06-12,94.69485,93.33436,92.59258,90.28961,95.73765,107.07637,94.05816,88.02112,64.81963,89.10103,94.48574,-0.1538299703038631
2011-06-13,94.71002,93.34042,92.650246,90.29533,95.74694,107.11988,94.06731,88.03532,64.81963,89.10958,94.48574,-0.1093855258594187
2011-06-14,94.725204,93.34649,92.70791,90.30104,95.75623,107.16339,94.07645,88.049515,64.81963,89.11813,94.48574,-0.077750494224387
2011-06-15,94.74039,93.352554,92.76557,90.306755,95.765526,107.206894,94.085594,88.06371,64.81963,89.12668,94.48574,-0.0118274283013211
2011-06-16,94.75557,93.35862,92.82323,90.31247,95.774826,107.2504,94.09474,88.07791,64.81963,89.13523,94.48574,-0.0234487434940649
2011-06-17,94.770744,93.364685,92.88089,90.31819,95.78412,107.29391,94.10389,88.09212,64.81963,89.14378,94.48574,-0.0694337332992794
2011-06-18,94.78593,93.37075,92.93855,90.323906,95.79341,107.33742,94.11304,88.106316,64.81963,89.15233,94.48574,0.0960991465193146
2011-06-19,94.80111,93.376816,92.996216,90.32962,95.802704,107.38092,94.12218,88.120514,64.81963,89.16088,94.48574,0.0540823397966255
2011-06-20,94.816284,93.38288,93.05388,90.335335,95.812,107.42442,94.131325,88.13471,64.81963,89.16943,94.48574,0.0477331334474192
2011-06-21,94.83147,93.38895,93.11154,90.34105,95.8213,107.46793,94.14047,88.14891,64.81963,89.17798,94.48574,0.0412342559807998
2011-06-22,94.84665,93.39501,93.169205,90.34676,95.83059,107.511444,94.14962,88.16311,64.81963,89.18653,94.48574,0.0167055255697164
2011-06-23,94.861824,93.40108,93.22687,90.35248,95.83988,107.55495,94.15877,88.17731,64.81963,89.19508,94.48574,0.0229281696661147
2011-06-24,94.87701,93.40714,93.28453,90.35819,95.849174,107.59845,94.16791,88.191505,64.81963,89.20363,94.48574,0.0681301660876233
2011-06-25,94.89219,93.41321,93.34219,90.36391,95.858475,107.64196,94.177055,88.2057,64.81963,89.21218,94.48574,-0.0339106502389072
2011-06-26,94.907364,93.41927,93.39986,90.36962,95.86777,107.68547,94.1862,88.2199,64.81963,89.22073,94.48574,-0.0209236372518942
2011-06-27,94.92255,93.42534,93.45752,90.375336,95.87706,107.72897,94.19535,88.2341,64.81963,89.22928,94.48574,-0.0229286497832226
2011-06-28,94.93773,93.431404,93.51518,90.38105,95.88635,107.77248,94.2045,88.2483,64.81963,89.23783,94.48574,0.0084400946585269
2011-06-29,94.95291,93.43747,93.572845,90.386765,95.89565,107.81599,94.21364,88.2625,64.81963,89.24638,94.48574,-0.0325039425308168
2011-06-30,94.96809,93.443535,93.63051,90.39248,95.904945,107.8595,94.222786,88.276695,64.81963,89.25493,94.48574,0.0054381197537796
2011-07-01,94.98327,93.4496,93.68817,90.39819,95.91424,107.903,94.23193,88.29089,64.81963,89.26348,94.48574,0.0409035254282445
2011-07-02,95.003845,93.45547,93.78025,90.412155,95.91727,107.9192,94.23781,88.29363,64.82377,89.27454,94.48875,0.0409035254282445
2011-07-03,95.024414,93.46134,93.87232,90.42611,95.9203,107.93539,94.24369,88.29638,64.82791,89.285614,94.49176,0.0041069886317077
2011-07-04,95.04499,93.46721,93.9644,90.44007,95.92333,107.951584,94.249565,88.29912,64.83205,89.29668,94.49477,-0.0034118083607734
2011-07-05,95.06556,93.473076,94.05647,90.454025,95.92637,107.96777,94.25545,88.30186,64.83618,89.30775,94.49778,-0.0554384266305859
2011-07-06,95.086136,93.47895,94.14855,90.46799,95.9294,107.98397,94.26132,88.304596,64.840324,89.31881,94.500786,0.0023123332478335
2011-07-07,95.10671,93.48482,94.24062,90.48194,95.932434,108.00016,94.2672,88.30734,64.84446,89.32988,94.5038,0.0296428916394144
2011-07-08,95.12728,93.490685,94.3327,90.4959,95.93546,108.01636,94.27308,88.31008,64.848595,89.34094,94.506805,0.0122959528639042
2011-07-09,95.14786,93.49656,94.424774,90.509865,95.9385,108.03255,94.27895,88.31282,64.85274,89.352005,94.50982,0.0122959528639042
2011-07-10,95.168434,93.502426,94.51685,90.52382,95.94153,108.048744,94.28483,88.31556,64.85687,89.363075,94.512825,0.036105476673428
2011-07-11,95.189,93.5083,94.608925,90.53778,95.944565,108.06493,94.29071,88.318306,64.86101,89.37414,94.51584,-0.0001418580813693
2011-07-12,95.20958,93.51417,94.701004,90.551735,95.94759,108.08113,94.296585,88.321045,64.86515,89.38521,94.518845,0.0467632607877674
2011-07-13,95.23015,93.520035,94.79308,90.5657,95.95063,108.09732,94.30247,88.323784,64.869286,89.39627,94.52186,0.0551666221323052
2011-07-14,95.250725,93.52591,94.885155,90.57966,95.95366,108.11352,94.30834,88.32652,64.87342,89.40733,94.524864,-0.0012964125197577
2011-07-15,95.2713,93.53178,94.977234,90.59361,95.956696,108.12971,94.31422,88.32927,64.87756,89.4184,94.52788,-0.0150895159680336
2011-07-16,95.29187,93.53764,95.069305,90.607574,95.959724,108.145905,94.3201,88.33201,64.8817,89.42947,94.53088,-0.0508038016823193
2011-07-17,95.31245,93.54352,95.161385,90.62153,95.96276,108.162094,94.32597,88.33475,64.88583,89.44054,94.5339,-0.0666768175553352
2011-07-18,95.333015,93.549385,95.253456,90.63549,95.96579,108.17829,94.331856,88.33749,64.88997,89.4516,94.5369,-0.0347584871295421
2011-07-19,95.35359,93.55525,95.345535,90.649445,95.96883,108.19448,94.33773,88.34023,64.89411,89.46267,94.53992,-0.0277003278974698
2011-07-20,95.37417,93.56113,95.43761,90.66341,95.971855,108.21068,94.343605,88.34297,64.89825,89.47373,94.54292,-0.0224982470651368
2011-07-21,95.39474,93.56699,95.529686,90.67737,95.97489,108.22687,94.34949,88.34571,64.90238,89.484795,94.54594,0.0085592765453002
2011-07-22,95.41531,93.57286,95.621765,90.69132,95.97792,108.243065,94.35536,88.34845,64.906525,89.495865,94.54894,0.0109238085650046
2011-07-23,95.43588,93.578735,95.71384,90.705284,95.98096,108.259254,94.361244,88.3512,64.91066,89.50693,94.551956,0.0670462575445964
2011-07-24,95.45646,93.5846,95.805916,90.71924,95.983986,108.27545,94.36712,88.353935,64.914795,89.518,94.55496,0.0959062864046253
2011-07-25,95.477036,93.59048,95.89799,90.7332,95.98702,108.29164,94.37299,88.356674,64.91894,89.52906,94.557976,0.1781573686557076
2011-07-26,95.497604,93.596344,95.99007,90.74716,95.99005,108.30784,94.378876,88.35941,64.92307,89.54012,94.56098,0.1701711020487513
2011-07-27,95.51818,93.60221,96.08214,90.761116,95.99309,108.32403,94.38475,88.36216,64.92721,89.55119,94.563995,0.1419884003966619
2011-07-28,95.53876,93.608086,96.17422,90.77508,95.99612,108.340225,94.390625,88.3649,64.93135,89.562256,94.567,0.1166307490304676
2011-07-29,95.559326,93.61395,96.26629,90.78903,95.99915,108.356415,94.39651,88.36764,64.935486,89.573326,94.570015,0.0518688442685628
2011-07-30,95.5799,93.61982,96.35837,90.80299,96.00218,108.37261,94.40238,88.37038,64.93962,89.58439,94.57302,0.0886035381461138
2011-07-31,95.60047,93.625694,96.45044,90.81695,96.00522,108.3888,94.408264,88.37312,64.94376,89.59546,94.576035,0.059743509286085
2011-08-01,95.62105,93.63156,96.54252,90.83091,96.00825,108.405,94.41414,88.37586,64.9479,89.60652,94.57904,-0.0436188817475388
2011-08-02,95.61809,93.628624,96.53413,90.83927,95.99922,108.39851,94.408264,88.37586,64.9479,89.617584,94.57904,-0.068100147608115
2011-08-03,95.61513,93.625694,96.52574,90.84763,95.99019,108.39203,94.40238,88.37586,64.9479,89.628654,94.57904,-0.0507217676847171
2011-08-04,95.612175,93.62276,96.51735,90.855995,95.98116,108.385544,94.39651,88.37586,64.9479,89.63972,94.57904,-0.0715320622458913
2011-08-05,95.609215,93.61982,96.50896,90.86436,95.97213,108.37907,94.390625,88.37586,64.9479,89.65079,94.57904,-0.0551630146268437
2011-08-06,95.606255,93.61689,96.500565,90.87272,95.963104,108.37258,94.38475,88.37586,64.9479,89.66185,94.57904,-0.2075439670077961
2011-08-07,95.603294,93.61395,96.49218,90.88108,95.95408,108.3661,94.378876,88.37586,64.9479,89.67292,94.57904,-0.2227268517558982
2011-08-08,95.60034,93.611015,96.48379,90.88944,95.945045,108.35961,94.37299,88.37586,64.9479,89.68398,94.57904,-0.2162194129989134
2011-08-09,95.59738,93.608086,96.475395,90.89781,95.93602,108.35313,94.36712,88.37586,64.9479,89.695045,94.57904,-0.2438339037712989
2011-08-10,95.59442,93.60515,96.467,90.90617,95.926994,108.34664,94.361244,88.37586,64.9479,89.706116,94.57904,-0.2818854880413705
2011-08-11,95.59146,93.60221,96.45862,90.914536,95.91796,108.340164,94.35536,88.37586,64.9479,89.71718,94.57904,-0.2999478854141127
2011-08-12,95.5885,93.59928,96.450226,90.9229,95.908936,108.33368,94.34949,88.37586,64.9479,89.72825,94.57904,-0.2930881293165517
2011-08-13,95.58555,93.596344,96.44183,90.93126,95.8999,108.327194,94.343605,88.37586,64.9479,89.73931,94.57904,-0.1621357483641708
2011-08-14,95.58259,93.59341,96.43344,90.93962,95.89088,108.32071,94.33773,88.37586,64.9479,89.750374,94.57904,-0.0921188087820138
2011-08-15,95.57963,93.59048,96.42506,90.94798,95.88185,108.314224,94.331856,88.37586,64.9479,89.761444,94.57904,-0.0731859344274528
2011-08-16,95.57667,93.58754,96.416664,90.956345,95.87282,108.30774,94.32597,88.37586,64.9479,89.77251,94.57904,-0.0325844306680542
2011-08-17,95.573715,93.5846,96.40827,90.96471,95.86379,108.30126,94.3201,88.37586,64.9479,89.78358,94.57904,-0.0003734805239734
2011-08-18,95.570755,93.581665,96.39988,90.97307,95.85476,108.29478,94.31422,88.37586,64.9479,89.79464,94.57904,0.0448242595890209
2011-08-19,95.567795,93.578735,96.391495,90.98143,95.84573,108.28829,94.30834,88.37586,64.9479,89.80571,94.57904,0.0349287892057456
2011-08-20,95.564835,93.5758,96.3831,90.98979,95.83671,108.28181,94.30247,88.37586,64.9479,89.81677,94.57904,-0.00078549650854
2011-08-21,95.56188,93.57286,96.37471,90.99815,95.827675,108.27532,94.296585,88.37586,64.9479,89.827835,94.57904,-0.0727135684366119
2011-08-22,95.55892,93.56993,96.36632,91.006516,95.81865,108.26884,94.29071,88.37586,64.9479,89.838905,94.57904,-0.0637849970080405
2011-08-23,95.55596,93.56699,96.35793,91.01488,95.809616,108.26236,94.28483,88.37586,64.9479,89.84997,94.57904,-0.0444799777030212
2011-08-24,95.553,93.56406,96.34954,91.02324,95.80059,108.255875,94.27895,88.37586,64.9479,89.86104,94.57904,-0.0176309402156858
2011-08-25,95.55004,93.56113,96.34115,91.03161,95.791565,108.24939,94.27308,88.37586,64.9479,89.8721,94.57904,0.0486201545244099
2011-08-26,95.54709,93.55819,96.332756,91.03997,95.78253,108.242905,94.2672,88.37586,64.9479,89.88316,94.57904,0.09877888468314
2011-08-27,95.54413,93.55525,96.32437,91.04833,95.773506,108.23642,94.26132,88.37586,64.9479,89.89423,94.57904,0.1191870479484461
2011-08-28,95.54117,93.55232,96.31598,91.056694,95.76448,108.229935,94.25545,88.37586,64.9479,89.9053,94.57904,0.1851211138825121
2011-08-29,95.53821,93.549385,96.30759,91.065056,95.75545,108.22346,94.249565,88.37586,64.9479,89.91637,94.57904,0.2000020662634645
2011-08-30,95.535255,93.54645,96.299194,91.07342,95.74642,108.21697,94.24369,88.37586,64.9479,89.92743,94.57904,0.2171116127847757
2011-08-31,95.532295,93.54352,96.29081,91.08178,95.73739,108.21049,94.23781,88.37586,64.9479,89.9385,94.57904,0.2005660114934117
2011-09-01,95.529335,93.54058,96.28242,91.09014,95.72836,108.204,94.23193,88.37586,64.9479,89.94956,94.57904,0.170749829701546
2011-09-02,95.52329,93.54058,96.20745,91.1161,95.73146,108.2274,94.23493,88.361664,64.9479,89.963844,94.58215,0.1125487715004878
2011-09-03,95.51725,93.54058,96.132484,91.14205,95.73456,108.25081,94.23794,88.347466,64.9479,89.978134,94.58526,0.1635691796637531
2011-09-04,95.5112,93.54058,96.057526,91.168015,95.737656,108.274216,94.24094,88.33327,64.9479,89.99242,94.58837,0.1243909665724966
2011-09-05,95.50516,93.54058,95.98256,91.19397,95.74075,108.297615,94.243935,88.31907,64.9479,90.0067,94.59148,0.072803664985195
2011-09-06,95.499115,93.54058,95.90759,91.219925,95.74385,108.321014,94.24694,88.30487,64.9479,90.02098,94.59459,0.027460527730293
2011-09-07,95.49307,93.54058,95.83263,91.24588,95.74695,108.34442,94.24994,88.29067,64.9479,90.03527,94.5977,0.0423294019928173
2011-09-08,95.48703,93.54058,95.75766,91.271835,95.750046,108.36783,94.252945,88.276474,64.9479,90.04955,94.60081,-0.0059699177350738
2011-09-09,95.48098,93.54058,95.68269,91.2978,95.75314,108.39123,94.25594,88.262276,64.9479,90.063835,94.60392,0.0226594944559822
2011-09-10,95.47494,93.54058,95.60773,91.32375,95.75624,108.41463,94.25894,88.24808,64.9479,90.078125,94.607025,-0.0487690769725892
2011-09-11,95.468895,93.54058,95.53277,91.34971,95.75934,108.438034,94.26195,88.23388,64.9479,90.09241,94.61014,-0.0584309127213814
